"","lon","lat","phys","slope","aspect"
"100221422010478",-78.225277,39.300096,2,15,84
"142948218010478",-79.166257,37.098262,2,0,0
"142941356010478",-79.997725,37.972768,1,66,106
"142953678010478",-80.425028,37.436063,1,21,180
"142959635010478",-78.449838,39.081742,2,0,0
"62277888010538",-72.807877,44.666855,2,75,130
"55972628010538",-72.8566,42.810442,2,25,102
"73613312010538",-71.927416,44.533246,2,61,267
"73616021010538",-72.970082,44.574389,2,16,8
"122567124010661",-73.035697,43.923055,2,12,70
"122566802010661",-72.843648,42.919296,2,20,210
"69822376010661",-89.60539,45.739197,2,12,220
"69785441010661",-92.359071,45.272438,2,6,75
"69794155010661",-90.506226,45.506246,2,8,273
"69849298010661",-89.971017,44.210246,1,0.5,0
"90617557010661",-89.098768,45.837275,2,15,170
"90618569010661",-89.589182,45.589705,2,30,210
"90696855010661",-89.046188,45.993318,2,5,190
"90739851010661",-90.40559,46.109005,3,0.5,0
"90688031010661",-91.414497,44.128544,2,65,55
"96205283010661",-89.997469,45.363183,2,6,50
"96217079010661",-88.594536,44.917879,2,10,125
"96227759010661",-89.669992,45.710676,2,15,354
"96259381010661",-90.738087,46.071684,2,2,0
"96278575010661",-90.19971,45.948942,3,1.5,0
"96162049010661",-91.196434,46.030975,3,0.5,0
"96218424010661",-90.71628,43.962345,1,0.5,0
"96186676010661",-90.224973,42.885502,2,10,62
"102487580010661",-90.024333,45.18327,3,0,0
"102486434010661",-88.135506,44.712211,2,3,0
"102485729010661",-90.118027,45.984298,2,3,0
"102484538010661",-90.800001,45.615406,2,3,0
"102484541010661",-90.951952,45.614195,2,2,0
"102485858010661",-91.557943,45.886152,2,14,215
"102484577010661",-91.275996,45.214768,2,8,98
"102550164010661",-89.887089,45.151324,2,4,0
"102552660010661",-87.917826,45.463291,2,3,0
"102550299010661",-89.712011,46.015483,2,12,360
"102554349010661",-90.89544,46.014224,2,5,222
"102551337010661",-92.098298,46.286165,2,2,0
"102555561010661",-88.872834,42.781752,2,0,0
"60268426010538",-80.883247,37.84905,2,44,316
"60285561010538",-81.486507,37.938293,2,42,351
"66746883010538",-81.978,38.577483,2,30,90
"60286575010538",-81.46293,38.948817,2,53,172
"66775189010538",-79.484832,39.615515,2,0,0
"75148053010538",-78.643136,39.226657,1,36,130
"122559820010661",-78.770551,38.974959,1,17,228.5
"75106897010538",-79.718779,38.72135,2,7,297
"122560828010661",-82.004816,37.971395,2,25,225
"122560878010661",-82.13187,38.356095,2,38,223
"249603911010854",-66.899083,18.070052,NA,40.5,309.5
"249636270010854",-64.749955,18.370859,2,40,198.5
"22300450010478",-87.486202,31.303825,2,8,120
"22342158010478",-87.894876,31.331584,2,0,0
"22337274010478",-88.10567,32.027652,2,0,0
"22337893010478",-86.707044,34.402261,1,7.5,32.5
"22348112010478",-85.462908,33.123387,2,6,320
"29102020010478",-87.448935,34.391024,2,38,168
"22345819010478",-87.979829,33.951201,2,1.5,0
"22344590010478",-86.373939,34.840345,2,26.5,235
"22332211010478",-87.884083,33.815612,2,12.5,105
"38940430010478",-87.95208,34.845039,2,11,10
"38876781010478",-88.137373,33.907179,3,0,0
"22301184010478",-86.336936,33.456307,2,11,5
"59602084010478",-91.311472,34.300113,2,3.5,164
"59423013010478",-91.246607,34.521997,2,0,0
"59578138010478",-93.959417,34.292358,2,2.5,48.5
"59435197010478",-92.31924,34.900616,2,0,0
"59425784010478",-93.053594,35.960052,2,50,222.5
"59538926010478",-94.210167,36.070858,2,19,330
"59489133010478",-92.656535,34.063197,2,0,0
"59357003010478",-93.379111,33.580989,2,0,0
"59378637010478",-94.314917,33.880807,2,0,0
"59517109010478",-93.020878,34.186089,2,0,0
"59370752010478",-92.314901,34.774413,2,0.5,0
"59459093010478",-91.195079,36.455689,2,12.5,240
"59376356010478",-92.61527,35.871328,2,38,95
"82491739010478",-93.778713,34.103162,2,5.5,121.5
"62287009010538",-72.784373,41.799841,2,27,6
"55922104010538",-72.497239,41.463528,2,21,183
"122556117010661",-72.097542,41.408354,2,12,130
"122556125010661",-73.314683,41.481204,2,10,176
"122556839010661",-75.553355,38.737324,3,0.5,0
"20293808010478",-81.155482,29.360377,2,0,0
"20295244010478",-84.609649,30.458484,1,5,90
"20300135010478",-85.646503,30.810001,3,0,0
"20288922010478",-86.741112,30.959076,2,9,303.5
"20288962010478",-86.77053,30.779058,1,7,198
"20327815010478",-86.874097,30.565544,1,0,0
"20255084010478",-86.124816,30.617541,1,7,251
"20324594010478",-82.138628,28.555755,2,0.5,0
"20313084010478",-81.357987,26.038257,3,0,0
"61345979010478",-82.784027,33.156799,2,0,0
"61587368010478",-82.589792,33.650929,2,7,125
"61443959010478",-84.134326,34.71124,1,65,176
"61603634010478",-84.019214,34.633641,1,19,99
"61311398010478",-83.992421,34.596848,2,34.5,114.5
"76410611010478",-82.03373,30.588995,2,0,0
"76328664010478",-81.528685,32.55666,3,0,0
"76321504010478",-84.755091,34.072507,2,52,72
"76773345010478",-81.802396,31.709427,2,0,0
"76919408010478",-84.462274,31.32443,2,2.5,55
"76935021010478",-84.028945,33.934824,2,10,258
"123995463010478",-81.190162,32.005078,2,0,0
"123928239010478",-84.92782,31.874083,2,15,140
"102076495010661",-90.628489,42.362844,2,25,160
"102077482010661",-92.824542,41.130205,2,20,110
"86112358010661",-90.552801,40.924826,2,40,67.5
"102166672010661",-88.322971,37.510569,2,13,230
"102166696010661",-89.455717,37.67481,3,0,0
"102166429010661",-90.481346,39.023507,2,30,278
"102489765010661",-88.056822,37.788136,2,0,0
"57132752010661",-85.768331,38.411414,2,6,275
"102310076010661",-85.671761,39.129996,2,2.5,120
"102494178010661",-86.397266,38.921125,2,25,55
"102494400010661",-86.550372,39.308212,2,35,50
"102495960010661",-85.575117,38.782888,2,43,320
"70078869010661",-96.489015,39.129038,2,58,4
"102310988010661",-95.940185,37.233814,2,6,15
"74603117010478",-82.827519,37.165968,1,66,265
"74762417010478",-82.247014,37.383086,2,70,103
"74692559010478",-83.949199,37.469367,2,28,90
"74670126010478",-83.835555,37.839997,1,26,315
"74640814010478",-84.464863,38.823677,2,31,55
"74806219010478",-83.446701,37.332986,2,8.5,346.5
"74646953010478",-83.495014,38.003883,2,66,330
"74649676010478",-85.536798,37.678498,3,52,141
"75581069010478",-83.377968,38.575046,2,48,110
"75596526010478",-83.370067,38.092457,1,38.5,200
"95285471010478",-83.1202,38.364698,1,14.5,200
"95307708010478",-83.244799,38.44769,2,58,195.5
"95291993010478",-84.737959,38.282516,2,16,100
"95286894010478",-87.391932,36.765389,2,1.5,0
"70327635010478",-90.463009,30.009627,2,0,0
"70540129010478",-91.310979,30.713348,2,0,0
"70530073010478",-90.761201,29.580168,3,0,0
"215588570010854",-92.955172,32.019426,2,0,0
"70452976010478",-91.793631,30.993521,2,0,0
"70518972010478",-92.551926,31.600618,2,7,15
"55925737010538",-70.997467,41.586536,2,0,0
"55929566010538",-72.517822,42.289472,2,35,303
"55931780010538",-71.777308,42.055304,2,27,87
"122556643010661",-72.962933,42.531404,2,18,155
"122556629010661",-72.060382,42.103311,2,29,121
"65324796010538",-78.972575,39.628815,2,25,46
"65313183010538",-77.243538,38.492604,2,0,0
"65327699010538",-75.743358,38.414494,2,0,0
"53080317010538",-68.348476,44.817658,2,0,0
"53034390010538",-69.589954,45.807305,2,18,277
"53037608010538",-68.847197,46.255766,2,11,205
"53075586010538",-70.638167,45.092519,2,35,125
"70439457010538",-70.42746,45.44027,2,43,255
"70370514010538",-70.94288,45.03737,2,7,295
"75758171010538",-69.00468,45.90905,2,25,224
"75852927010538",-69.25493,46.15654,2,0,0
"75752015010538",-68.94827,46.45684,2,0,0
"75772607010538",-70.08472,46.0488,2,0,0
"75976125010538",-68.52986,46.29189,2,5,340
"75976207010538",-68.41474,44.94271,3,0,0
"75976273010538",-69.51276,45.08281,2,0,0
"75976581010538",-69.71897,45.01652,2,7,172
"75976737010538",-70.78085,43.55278,2,0,0
"75976855010538",-70.92898,44.48103,2,28,50
"55521817010661",-85.679698,46.537747,3,0,0
"55291783010661",-88.555309,46.947573,2,0,0
"55620644010661",-87.500776,46.488137,2,10,305
"55797625010661",-85.766608,43.441471,1,14,230
"89738643010661",-85.3528,46.411085,3,0,0
"89736353010661",-85.253148,46.266993,2,12,360
"89839804010661",-83.809043,44.87309,2,0.5,0
"100250341010661",-86.572893,46.437068,2,3,47.5
"100243176010661",-84.326313,46.21883,3,0.5,0
"100265023010661",-90.084032,46.516394,2,0,0
"104974088010661",-88.723342,46.586573,2,0,0
"100195934010661",-84.916571,44.270255,3,0,0
"100209177010661",-83.939626,45.379847,3,0.5,0
"100183525010661",-83.280315,43.360201,2,0.5,0
"102443849010661",-87.993076,46.821619,2,0,0
"102444152010661",-89.471288,46.675294,2,3,0
"102443330010661",-86.115375,43.474014,2,1.5,0
"102509535010661",-86.077301,46.580336,2,17,262
"102517254010661",-86.677888,46.459962,2,1,0
"102509529010661",-86.017342,45.966336,1,3,61
"102511797010661",-83.880117,44.705916,1,17,214
"102510285010661",-84.15826,43.972649,2,1.5,0
"102518043010661",-83.456536,44.378952,3,1,0
"68643655010661",-92.784257,46.554038,2,0,0
"68669630010661",-89.776828,47.974551,2,40,350
"68766383010661",-91.449113,47.742727,3,0,0
"68703411010661",-92.305591,46.884817,2,0.5,0
"68705259010661",-92.643333,46.950281,3,0,0
"68869726010661",-95.529877,46.737316,3,0,0
"68646989010661",-94.143394,47.242123,3,0,0
"68807334010661",-93.710027,47.509053,3,0,0
"68699695010661",-95.849887,48.56807,2,0,0
"68661638010661",-92.741215,45.540943,2,0,0
"92370498010661",-90.629199,47.78262,3,0,0
"92235972010661",-92.897859,48.131765,2,8.5,107.5
"92221698010661",-95.030771,47.820762,2,0,0
"92368047010661",-95.197791,47.639331,2,0,0
"92263391010661",-93.562581,47.391704,2,0,0
"92262057010661",-93.304878,47.653241,3,0,0
"92628759010661",-95.240127,46.637913,2,13,340
"98949970010661",-89.916898,47.881578,2,10,308
"98949859010661",-90.990064,47.816484,2,17,223
"99021664010661",-91.390252,47.410858,2,0,0
"98967619010661",-92.925254,47.843958,3,0,0
"99011835010661",-93.446151,45.014063,2,40,65
"102462278010661",-92.556087,46.427473,2,0,0
"102457838010661",-90.301888,48.008835,2,15,340
"102462998010661",-93.953287,48.495301,3,0,0
"102460244010661",-94.048558,48.281927,3,0,0
"102458849010661",-92.782816,47.676251,2,1,0
"102455960010661",-94.946885,48.531351,3,0,0
"102456203010661",-95.059954,49.305948,2,0,0
"102457484010661",-91.994347,44.151034,2,29,330
"102462029010661",-96.418474,47.979392,2,0,0
"102562876010661",-92.861868,48.474638,2,2,0
"102566395010661",-91.903878,47.121829,3,0,0
"102566452010661",-94.538926,47.091889,2,18,215
"102564718010661",-95.134814,46.977513,2,13,315
"70194670010661",-91.133099,37.54919,1,17,235
"70378732010661",-93.95899,36.571602,1,2,0
"70371749010661",-94.103003,36.572781,1,45,10
"92125380010661",-91.351062,37.048202,1,32,220
"92130741010661",-92.960544,36.670352,1,16,348
"92150323010661",-91.507835,38.878386,1,5,36.5
"97503754010661",-91.189898,37.681063,1,29,185
"97484960010661",-90.991464,37.56276,1,16,290
"97511318010661",-92.085215,36.833937,2,13,40
"97493794010661",-92.965128,36.553022,1,7,143
"97495019010661",-93.006519,36.745814,1,0,0
"97479449010661",-91.619143,38.063995,1,5,300
"97482980010661",-91.427966,39.520684,2,23,42
"97490445010661",-89.762728,37.09807,2,35,240
"102467924010661",-91.187908,37.5746,1,4,0
"102465218010661",-93.110369,36.583282,1,6,339
"102467471010661",-92.30173,38.742052,1,23,238
"102529845010661",-90.459826,37.578798,1,0,0
"102534099010661",-92.210982,37.692496,1,13,98
"85157684010478",-91.104543,32.507951,2,0.5,0
"100598609010478",-89.52111,34.576352,2,0,0
"100572713010478",-88.825918,33.505326,2,14,23.5
"100503892010478",-90.760108,32.092767,2,28.5,178.5
"100605458010478",-88.217626,34.054568,2,23.5,51
"100727755010478",-89.42694,32.11911,2,8,345
"100645280010478",-90.962822,31.381398,2,0,0
"100676757010478",-88.464886,34.946764,2,7,143.5
"100591760010478",-89.87871,32.567947,2,0,0
"85182388010478",-90.821787,32.678336,2,0,0
"85183486010478",-88.935959,30.862821,2,14,250
"29988926010478",-75.964509,35.842617,3,0,0
"29955136010478",-81.236283,35.278451,2,9.5,112.5
"29992924010478",-75.964539,36.242492,3,0,0
"30074567010478",-78.797205,36.018908,2,0,0
"55045603010478",-76.120007,35.975408,2,0,0
"94572999010478",-80.494397,35.770203,3,0,0
"145769246010478",-82.273336,35.697934,2,80,130
"55100767010478",-83.414789,35.149178,2,55,325
"55012673010478",-78.059911,34.11346,2,0,0
"55063479010478",-78.897959,35.260743,2,0,0
"54989156010478",-78.408495,34.891797,2,0,0
"54988353010478",-78.281998,34.615031,1,0,0
"54990388010478",-80.14222,35.296324,2,11,235
"54992560010478",-82.611703,35.235623,2,38,289
"55007726010478",-77.065843,36.095846,2,0,0
"54991010010478",-80.048779,36.459772,2,6,201
"54937194010478",-82.566948,35.84259,2,49,230
"85248717010661",-100.446224,40.912582,2,32,15
"102468578010661",-96.958869,42.617932,2,17,252
"62159832010538",-71.422518,44.808111,2,12,340
"73083613010538",-71.855965,44.128426,2,5,223
"122407406010661",-71.417426,45.105106,2,18,25
"65401431010538",-74.346408,40.841002,2,0,0
"122558598010661",-74.762638,39.253437,2,0,0
"122559549010661",-74.31815,40.952373,2,1.5,0
"53731821010538",-74.742377,44.161866,2,17,177
"53723130010538",-75.910914,42.937291,2,0,0
"53738017010538",-74.140155,43.012385,2,0,0
"53713324010538",-75.020211,43.486903,2,0,0
"53711723010538",-74.958653,43.734757,2,18,121
"53949421010538",-73.992167,44.994517,2,10,35
"53952187010538",-74.120858,44.214576,2,47,3
"53929781010538",-75.015939,42.072888,2,66,112
"53954907010538",-74.396216,42.155403,2,44,90
"65162124010538",-75.726127,43.676629,2,0,0
"65157184010538",-74.633339,43.377514,2,28,55
"64260305010538",-78.630615,42.403504,2,11,200
"65142769010538",-74.502883,41.957972,2,11,166
"74955099010538",-74.522479,43.239829,2,38,71
"74919360010538",-73.897081,41.454973,2,6,257
"122563799010661",-74.378071,44.251076,2,0,0
"122564517010661",-76.987977,42.972463,2,27,280
"122563677010661",-73.830483,44.216092,2,41,354
"122563669010661",-73.684117,44.350496,2,35.5,306
"122563641010661",-74.90419,42.058784,2,45,83
"122563875010661",-75.255708,42.629601,2,16,333
"59853305010538",-82.081842,39.895651,2,18,180
"59882945010538",-83.572869,38.719036,2,37,350
"59881950010538",-81.71027,41.223059,2,52,115
"72768820010538",-82.475659,39.2864,2,35,155
"72770773010538",-81.252473,39.445735,2,42,180
"72788812010538",-81.021472,39.591217,2,60,158
"76389914010538",-84.69814,39.270006,2,34,143
"157286009010478",-95.924564,34.498962,2,24,213.5
"157296106010478",-95.758282,34.116648,2,5,345
"157326643010478",-94.761567,34.288997,2,0,0
"157267492010478",-95.823378,34.97474,2,2.5,7.5
"157310983010478",-94.65978,34.671305,2,40,90
"124114976010478",-94.918583,35.420017,2,0,0
"58408567010538",-77.199108,40.705846,1,10,343
"58360970010538",-79.207089,40.232666,2,20,110
"58399292010538",-78.403818,41.67321,2,27,176.5
"58379768010538",-76.682254,41.625209,2,8,145
"58406982010538",-76.310169,40.531297,1,15,3
"58558867010538",-77.791333,39.952112,2,0,0
"58576073010538",-77.864081,41.941828,2,20,10
"58578509010538",-76.071848,40.852173,1,2.5,45
"68311666010538",-76.19805,41.73907,2,16,305
"68318721010538",-76.08091,41.65174,2,15,300
"76867969010538",-78.34555,40.97496,2,25,38
"76896911010538",-78.93555,41.46958,2,0,0
"76871850010538",-75.06318,41.57773,2,9,2
"76878801010538",-75.86271,41.97537,2,33,20
"122561970010661",-77.81489,40.75827,2,0,0
"122562790010661",-76.86305,41.38186,2,33,115
"122561566010661",-76.31004,41.41113,2,1.5,0
"122562158010661",-79.05421,40.26764,2,30,204
"122561666010661",-76.68594,41.58944,2,15,172
"55942250010538",-71.581168,41.662584,2,0,0
"23993406010478",-78.744891,33.975083,2,0,0
"24090241010478",-82.35883,34.540951,2,2.5,52.5
"24049410010478",-79.478205,33.997834,2,0,0
"24054064010478",-80.96312,34.137093,2,13.5,330.5
"126169801010478",-80.726205,32.412012,2,0.5,0
"126128914010478",-79.012391,33.822325,2,8.5,158.5
"126138758010478",-79.637068,34.528606,3,0,0
"86134782010661",-101.93192,43.30189,1,45,117
"96393565010661",-103.299401,43.914362,2,37,70
"20648978010478",-87.551954,35.776346,2,8,183.5
"20655775010478",-86.199696,35.745875,2,33,58.5
"20650842010478",-84.660729,36.031044,2,0,0
"20660215010478",-88.562748,35.65116,2,15,59
"20636271010478",-88.35459,35.389078,2,2,0
"20637423010478",-84.618489,36.027974,2,25,245.5
"20638209010478",-82.429437,36.099246,2,59,293.5
"76845256010478",-89.056696,36.262946,2,0,0
"76879476010478",-85.739839,36.032619,2,42,59.5
"76846243010478",-85.358049,36.514925,1,57,295
"76863757010478",-85.46995,35.904852,2,19.5,198.5
"76888650010478",-85.323152,35.127868,2,26.5,215
"93858932010478",-88.305034,36.350897,2,22.5,269.5
"93825759010478",-85.316111,35.310076,1,11.5,79.5
"17569696010478",-94.798955,30.334723,2,0,0
"17478971010478",-95.1494,30.204327,2,0,0
"17498579010478",-95.073172,32.163404,2,0,0
"17502564010478",-95.379803,32.779358,2,5.5,322.5
"17544467010478",-95.957964,31.184746,2,14.5,337.5
"20056588010478",-95.878493,30.212598,2,6,278
"30629248010478",-77.346981,37.337201,2,0,0
"30547496010478",-78.376947,36.800233,2,15.5,66
"30680700010478",-77.343489,38.400724,2,0,0
"30759258010478",-80.156338,37.400823,1,30,295
"30675242010478",-80.288628,37.316539,1,27,148
"79170876010478",-76.578198,37.244427,2,0,0
"79172477010478",-76.534162,36.68889,3,0,0
"79227188010478",-80.152137,36.901774,1,24,280
"79212444010478",-80.045591,37.437914,1,12,30
"79195384010478",-79.117245,38.606054,1,40,5
"79203946010478",-81.495254,36.68273,2,18,40
"100230164010478",-76.49993,36.734336,3,0,0
"30766232010478",-77.882408,38.676089,2,12,350
"100178377010478",-78.785411,37.94559,1,66,180
"100206536010478",-79.735597,37.684854,1,55,135
"100177083010478",-80.364417,37.097651,2,28,126
"142948521010478",-79.033585,37.319588,2,6,175
"142952918010478",-78.587793,36.984657,2,20,354
"142975415010478",-77.916079,38.190024,2,25,275
"142928736010478",-77.667775,38.324812,2,11,340
"142950905010478",-80.924255,36.810152,2,10,230
"55963513010538",-73.057419,44.288171,2,55,300
"62283696010538",-72.531804,43.050975,2,9,147.5
"73616152010538",-73.040742,44.57233,2,3,155
"122567316010661",-73.037448,43.02072,2,17,125
"69928171010661",-87.954798,45.492039,2,2,0
"69815570010661",-88.612426,45.259402,2,1.5,0
"69854977010661",-91.74354,46.548471,3,0.5,0
"69801519010661",-91.449402,45.482419,2,0.5,0
"90615430010661",-89.593597,45.692164,2,10,265
"90693825010661",-89.697301,45.913301,3,1,0
"90710448010661",-92.176636,45.694288,2,0.5,0
"90722935010661",-91.303095,45.592933,2,6,140
"90723592010661",-91.418408,45.335231,2,8,229
"90633231010661",-90.60874,44.242457,2,1,0
"96204939010661",-89.891829,45.161753,3,0,0
"96214456010661",-88.193309,45.455611,2,2,0
"96192138010661",-90.808435,44.466621,2,0.5,0
"102484775010661",-91.224561,46.748493,2,6,353
"102488019010661",-90.877323,45.747213,2,12,310
"102484424010661",-91.012137,45.074826,2,10,320
"102482582010661",-88.042696,43.787096,2,13,80
"102553821010661",-89.834569,45.996655,2,21,324
"102554325010661",-90.714026,46.397745,2,15,305
"102554556010661",-91.184289,46.702746,1,6,339
"102552111010661",-91.484265,46.544775,3,0,0
"102554358010661",-90.770955,45.795098,2,1,0
"102550650010661",-91.149998,43.618321,2,17,42
"102552405010661",-87.608701,44.785466,3,1,0
"60281063010538",-78.257087,39.437286,2,16,273
"60284112010538",-79.908709,38.520892,2,26,153
"60285664010538",-81.52433,37.876866,2,71,120
"60260984010538",-81.363441,38.86938,2,18,337
"66745925010538",-79.892153,39.478796,2,14,159.5
"75120187010538",-81.59458,37.972284,2,75,320
"66775643010538",-80.904186,37.718774,2,38.5,70
"75103107010538",-81.075923,37.749954,2,0,0
"122560042010661",-79.988787,38.578577,2,55,139
"75123731010538",-81.177489,38.47329,2,31,152
"75135311010538",-81.459341,38.239615,1,65,129
"122559814010661",-78.758503,39.244733,2,19,117
"122559864010661",-79.133967,38.661843,1,57,210
"122560184010661",-80.27209,38.528025,2,43,355
"249604056010854",-66.355953,18.003971,NA,0,0
"22305949010478",-87.700108,31.152759,2,8,12
"22304098010478",-86.536867,32.034534,2,0,0
"22306474010478",-88.073818,34.735934,2,20,349
"22339418010478",-87.344864,32.112218,2,0,0
"29103520010478",-87.169208,33.238625,2,7,240
"22306997010478",-87.094738,33.990733,2,22,135
"22336173010478",-85.87339,34.665605,2,31,295
"22341503010478",-85.660952,31.951052,2,4,115
"22336696010478",-85.313216,32.605087,2,19.5,337.5
"22336178010478",-85.854322,34.976304,1,29.5,195
"22345241010478",-87.338886,31.607717,2,1,0
"22343502010478",-87.853442,32.689674,2,0,0
"22349342010478",-86.682122,32.507705,2,0.5,0
"29099388010478",-86.967067,32.715216,2,8.5,300
"38927589010478",-86.697115,31.623801,2,11,208
"38924877010478",-86.766223,33.935424,2,12.5,142
"22346476010478",-86.636324,34.801701,2,15,130
"59417793010478",-91.78458,34.633911,2,0,0
"59434603010478",-91.466467,34.731526,2,0,0
"59426677010478",-93.210036,35.917891,2,55,272.5
"59538225010478",-92.327073,35.46437,2,13,132.5
"59412215010478",-91.223176,34.940734,2,0,0
"29163907010478",-91.716333,36.191907,2,0,0
"59401737010478",-93.69215,35.765561,2,54.5,263.5
"59497873010478",-92.693181,35.510174,2,31,260
"82492573010478",-93.943907,34.554433,2,50,30
"121306621010478",-92.660702,33.285008,2,0,0
"121337500010478",-93.907569,35.756038,2,15,190
"121298172010478",-90.828731,36.460767,2,8.5,345.5
"122556917010661",-75.57705,39.162751,2,0,0
"20253822010478",-81.413546,29.255165,3,0,0
"20313388010478",-80.897732,25.856105,3,0,0
"20250526010478",-83.788076,30.610745,2,0.5,0
"20225401010478",-82.703898,29.914245,1,0.5,0
