"plotLon","plotLat"
"92147062010661_ereg_251",-91.4398,39.7737
"92147589010661_ereg_251",-93.7154,40.5206
"92147936010661_ereg_223",-92.5113,38.2126
"92148831010661_ereg_223",-92.543,38.1244
"92149020010661_ereg_234",-89.3372,36.7427
"92149951010661_ereg_251",-91.9302,39.6423
"92150085010661_ereg_251",-91.9534,39.5694
"92150323010661_ereg_223",-91.5078,38.8784
"92150629010661_ereg_223",-91.4214,38.7529
"92151284010661_ereg_223",-92.9571,38.6007
"92151414010661_ereg_223",-93.068,38.4946
"92151878010661_ereg_223",-93.0475,38.5512
"92152630010661_ereg_223",-94.5429,37.0214
"92152786010661_ereg_223",-94.4859,37.0186
"92152906010661_ereg_223",-94.4165,36.9403
"92153501010661_ereg_223",-91.2034,36.5843
"92154207010661_ereg_223",-91.3997,36.885
"92154552010661_ereg_223",-91.3205,36.8664
"92154637010661_ereg_223",-91.4929,36.8532
"92154713010661_ereg_223",-91.2196,36.8214
"92154826010661_ereg_223",-91.3593,36.8079
"92154930010661_ereg_223",-91.1975,36.7317
"92155035010661_ereg_223",-91.2979,36.7595
"92155218010661_ereg_223",-91.3962,36.7849
"92155269010661_ereg_223",-91.141,36.7373
"92155895010661_ereg_223",-91.7798,38.5551
"92156550010661_ereg_223",-92.673,36.6373
"92156871010661_ereg_223",-92.341,36.7321
"92157135010661_ereg_223",-92.4095,36.5787
"92157197010661_ereg_223",-92.6424,36.7849
"92157345010661_ereg_223",-92.7462,36.7795
"92157497010661_ereg_223",-92.1418,36.7491
"92157805010661_ereg_223",-89.6216,37.6108
"92158705010661_ereg_223",-91.5345,37.8926
"92159323010661_ereg_223",-91.6877,37.8884
"92159501010661_ereg_223",-91.5707,37.8058
"92159743010661_ereg_223",-91.9501,37.9155
"92159941010661_ereg_223",-91.8422,37.7524
"92160028010661_ereg_223",-92.0143,37.6697
"92160125010661_ereg_223",-91.9285,37.6601
"92160438010661_ereg_251",-91.368,39.3876
"92161010010661_ereg_251",-91.0785,39.3001
"92161287010661_ereg_223",-93.2195,37.4619
"92161518010661_ereg_223",-93.4132,37.7232
"92161574010661_ereg_223",-93.4572,37.6672
"92162142010661_ereg_223",-93.5695,37.7276
"92162734010661_ereg_223",-92.2078,37.6697
"92162902010661_ereg_223",-92.1412,37.999
"92163042010661_ereg_223",-92.2906,37.7563
"92163450010661_ereg_223",-92.1701,37.7639
"92163593010661_ereg_223",-92.0599,37.7915
"92164117010661_ereg_251",-92.7624,40.4202
"92164613010661_ereg_251",-91.5827,39.6744
"92165288010661_ereg_223",-92.9913,37.6342
"92165610010661_ereg_223",-93.0115,37.5437
"92166420010661_ereg_251",-94.2138,39.893
"92168105010661_ereg_223",-91.3168,37.5883
"92168535010661_ereg_223",-92.4304,36.9486
"92168784010661_ereg_223",-92.5692,36.9601
"92169160010661_ereg_223",-92.4061,37.032
"92169248010661_ereg_223",-92.7266,37.0234
"92169499010661_ereg_223",-92.8867,37.0076
"92169784010661_ereg_223",-92.6159,36.8602
"92170083010661_ereg_223",-92.1419,36.8906
"92171419010661_ereg_223",-90.799,38.257
"92171670010661_ereg_223",-90.7608,38.4059
"92171863010661_ereg_223",-90.937,38.3148
"92172438010661_ereg_223",-91.5591,38.3317
"92172838010661_ereg_223",-91.4999,38.5076
"92173370010661_ereg_223",-93.3634,37.3375
"92173743010661_ereg_223",-93.2354,37.3699
"92174111010661_ereg_251",-93.5178,40.1413
"92175120010661_ereg_251",-93.8333,38.4916
"92175344010661_ereg_251",-93.7458,38.2621
"92175471010661_ereg_223",-93.4128,37.839
"92175780010661_ereg_223",-93.5318,37.8696
"92176182010661_ereg_223",-93.3915,37.8984
"92177059010661_ereg_223",-91.7697,36.6368
"92177648010661_ereg_223",-91.8588,36.8607
"92178116010661_ereg_223",-91.9446,36.8981
"92178429010661_ereg_223",-92.0061,36.8416
"92178585010661_ereg_223",-90.7614,37.3829
"92178712010661_ereg_223",-90.6216,37.4061
"92179188010661_ereg_223",-90.5428,37.6423
"92179866010661_ereg_223",-90.64,37.3135
"92180403010661_ereg_223",-90.9335,37.6821
"92180509010661_ereg_223",-91.0785,37.6764
"92180632010661_ereg_223",-90.577,37.5627
"92180793010661_ereg_223",-90.8535,37.6232
"92182243010661_ereg_223",-90.552,38.0844
"92182652010661_ereg_223",-90.5463,38.1846
"92183087010661_ereg_223",-90.3478,38.1972
"92183435010661_ereg_251",-93.6318,38.6491
"92183739010661_ereg_251",-93.6019,38.7345
"92184286010661_ereg_223",-92.3698,37.6507
"92184406010661_ereg_223",-92.5095,37.6637
"92184591010661_ereg_223",-92.7844,37.8601
"92185204010661_ereg_223",-92.8208,37.7084
"92185359010661_ereg_223",-92.318,37.6447
"92185426010661_ereg_223",-92.3821,37.5877
"92187008010661_ereg_251",-90.9763,39.1008
"92187118010661_ereg_251",-90.9194,39.0831
"92187306010661_ereg_251",-91.0868,39.1453
"92187552010661_ereg_251",-90.8619,39.0166
"92188203010661_ereg_223",-93.7606,37.5372
"92188352010661_ereg_251",-92.3848,40.259
"92188481010661_ereg_251",-92.6603,40.2985
"92189771010661_ereg_223",-93.6288,36.5426
"92189965010661_ereg_223",-93.8909,36.5944
"92190108010661_ereg_223",-93.9148,36.5198
"92190738010661_ereg_223",-93.7226,36.7806
"92190972010661_ereg_223",-93.8516,36.5201
"92191347010661_ereg_223",-93.7257,36.6002
"92192442010661_ereg_251",-94.3727,38.2906
"92192750010661_ereg_223",-93.1019,38.2572
"92193232010661_ereg_251",-93.2435,38.4618
"92193407010661_ereg_223",-93.4187,38.3608
"92193680010661_ereg_223",-93.4508,38.1274
"92193822010661_ereg_223",-93.3235,38.1555
"92194248010661_ereg_223",-93.4131,38.3071
"92194770010661_ereg_223",-90.0055,37.3596
"92194885010661_ereg_223",-90.1098,37.5014
"92195479010661_ereg_223",-92.3833,39.1433
"92196775010661_ereg_251",-95.1032,39.5396
"92197508010661_ereg_223",-90.5877,36.8511
"92197844010661_ereg_223",-90.481,36.8003
"92198004010661_ereg_223",-90.4987,36.8615
"92198420010661_ereg_223",-91.7094,38.8102
"92198572010661_ereg_251",-92.0161,38.8648
"92199334010661_ereg_223",-92.6382,37.895
"92199459010661_ereg_223",-92.7603,37.9488
"92199545010661_ereg_223",-92.9124,37.9465
"92199789010661_ereg_223",-92.7604,38.0393
"92200080010661_ereg_223",-93.0476,37.9966
"92200460010661_ereg_223",-93.0299,38.1092
"92200793010661_ereg_223",-92.4502,37.8887
"92201282010661_ereg_223",-89.5212,37.4457
"92201568010661_ereg_223",-89.5489,37.3952
"92201841010661_ereg_251",-93.3983,39.4603
"92202602010661_ereg_223",-91.0617,37.0777
"92202976010661_ereg_223",-90.9004,36.8238
"92203087010661_ereg_223",-91.0848,36.9194
"92203198010661_ereg_223",-91.0546,36.998
"92203328010661_ereg_223",-91.2198,36.9667
"92203487010661_ereg_223",-90.9704,36.8254
"92203950010661_ereg_251",-94.3831,38.6764
"92204135010661_ereg_251",-94.5729,38.6488
"92204406010661_ereg_223",-93.9064,37.6957
"92205554010661_ereg_223",-93.2168,36.8924
"92206565010661_ereg_251",-91.6263,40.5204
"92206720010661_ereg_251",-91.6708,40.4429
"92208262010661_ereg_223",-91.2123,37.9891
"92208518010661_ereg_223",-91.4695,38.0313
"92208834010661_ereg_223",-91.4228,38.1124
"92209267010661_ereg_223",-91.1716,38.0692
"92209421010661_ereg_223",-91.1267,37.7627
"92209555010661_ereg_223",-91.2329,37.7345
"92210940010661_ereg_212",-93.3175,46.4845
"92211124010661_ereg_212",-93.1821,46.4988
"92211418010661_ereg_212",-93.3859,46.4014
"92211565010661_ereg_212",-93.213,46.4155
"92211713010661_ereg_212",-93.065,46.3575
"92212427010661_ereg_212",-93.0697,46.7333
"92214332010661_ereg_212",-93.4733,46.4683
"92215358010661_ereg_Mc",-93.2274,45.3115
"92216210010661_ereg_212",-95.6493,47.0746
"92216732010661_ereg_212",-95.4839,47.0126
"92217147010661_ereg_Ma",-95.8698,46.8994
"92217353010661_ereg_Ma",-95.7229,47.1354
"92217692010661_ereg_Ma",-95.6906,46.8215
"92218974010661_ereg_Ma",-95.8077,46.8633
"92219274010661_ereg_Ma",-96.1616,46.7552
"92219466010661_ereg_Mb",-95.5542,48.4997
"92219527010661_ereg_Mb",-95.3889,48.5067
"92220367010661_ereg_Mb",-95.3295,48.5028
"92220419010661_ereg_Mb",-94.9253,48.233
"92220921010661_ereg_Mb",-94.4327,48.038
"92221698010661_ereg_212",-95.0308,47.8208
"92221859010661_ereg_Ma",-94.8904,47.8296
"92222527010661_ereg_212",-95.1106,47.6595
"92223099010661_ereg_212",-95.1452,47.5115
"92223274010661_ereg_Mb",-95.3498,48.4354
"92223710010661_ereg_Mb",-95.1203,48.2061
"92224025010661_ereg_Mb",-94.4454,48.2639
"92224199010661_ereg_Mb",-95.0158,48.1939
"92224929010661_ereg_Mb",-95.2678,48.089
"92225094010661_ereg_Mb",-94.5734,47.9949
"92225529010661_ereg_212",-94.9722,47.8248
"92225617010661_ereg_212",-95.167,47.8168
"92225706010661_ereg_212",-94.4763,47.8028
"92225816010661_ereg_212",-94.4668,47.7255
"92226076010661_ereg_212",-94.6852,47.7097
"92226161010661_ereg_212",-94.7993,47.6758
"92226442010661_ereg_212",-94.646,47.6026
"92226668010661_ereg_212",-95.0603,47.5093
"92226828010661_ereg_Ma",-94.8172,47.8305
"92227140010661_ereg_Mb",-94.9621,48.1622
"92228727010661_ereg_251",-93.9406,44.0951
"92229110010661_ereg_251",-94.375,44.2443
"92230155010661_ereg_212",-93.2292,46.8889
"92230402010661_ereg_212",-93.6047,46.7767
"92230670010661_ereg_212",-93.2428,46.795
"92232271010661_ereg_Mb",-95.2693,48.8112
"92232573010661_ereg_Mb",-95.2868,48.7387
"92233193010661_ereg_Mb",-95.3541,48.5925
"92233449010661_ereg_222",-95.9254,48.924
"92234223010661_ereg_222",-95.8147,48.6192
"92235007010661_ereg_212",-92.8236,48.2964
"92235142010661_ereg_212",-92.4975,48.2504
"92235344010661_ereg_212",-93.0318,48.1982
"92235468010661_ereg_212",-92.3208,48.1666
"92235779010661_ereg_212",-92.1308,48.1119
"92235972010661_ereg_212",-92.8979,48.1318
"92236096010661_ereg_212",-92.3686,48.0978
"92237083010661_ereg_212",-92.3832,47.9257
"92237175010661_ereg_212",-91.8817,47.8931
"92237681010661_ereg_Ma",-92.9916,47.8238
"92238478010661_ereg_212",-92.0408,47.5661
"92238732010661_ereg_212",-92.1963,47.5786
"92238892010661_ereg_212",-92.0073,47.4956
"92239174010661_ereg_212",-92.5756,47.462
"92239372010661_ereg_212",-92.0883,47.4093
"92239748010661_ereg_212",-92.1253,47.332
"92240263010661_ereg_212",-92.8199,47.2805
"92240344010661_ereg_212",-92.1124,47.2659
"92240453010661_ereg_212",-92.306,47.255
"92240568010661_ereg_212",-91.8115,47.1975
"92241138010661_ereg_212",-91.8635,47.0404
"92241465010661_ereg_212",-92.4085,47.0103
"92241641010661_ereg_212",-92.0302,46.9394
"92241763010661_ereg_212",-92.5772,46.9691
"92241992010661_ereg_212",-92.2202,46.9086
"92242210010661_ereg_212",-92.788,46.8759
"92242581010661_ereg_212",-92.973,46.8048
"92242755010661_ereg_212",-92.7669,48.3777
"92242912010661_ereg_212",-91.85,47.9694
"92243065010661_ereg_212",-92.501,47.7601
"92243197010661_ereg_212",-92.6957,47.6864
"92243280010661_ereg_212",-91.7982,47.5925
"92243579010661_ereg_212",-92.7451,46.9777
"92243731010661_ereg_212",-92.0483,48.198
"92243817010661_ereg_212",-92.2246,46.7161
"92244653010661_ereg_212",-92.6602,46.9368
"92244952010661_ereg_212",-91.9231,46.9688
"92245079010661_ereg_212",-92.1212,46.9552
"92245174010661_ereg_212",-92.2676,47.0184
"92245403010661_ereg_212",-92.2334,47.0987
"92246170010661_ereg_212",-92.234,47.1844
"92246521010661_ereg_212",-91.8069,47.275
"92246895010661_ereg_212",-92.1914,47.2622
"92247058010661_ereg_212",-92.3953,47.259
"92247185010661_ereg_212",-92.5718,47.241
"92248035010661_ereg_212",-91.9184,47.4316
"92248585010661_ereg_212",-92.8471,47.4455
"92248769010661_ereg_212",-91.923,47.5018
"92250496010661_ereg_212",-92.1811,47.7346
"92251383010661_ereg_Ma",-92.5354,47.8591
"92253185010661_ereg_212",-92.9565,48.1547
"92253318010661_ereg_212",-93.0631,48.2788
"92254040010661_ereg_212",-93.0061,48.5394
"92254395010661_ereg_212",-92.9585,47.1356
"92254774010661_ereg_212",-92.8808,46.822
"92255258010661_ereg_212",-92.7008,48.4017
"92255592010661_ereg_212",-92.4701,47.0079
"92256752010661_ereg_222",-91.7471,44.0982
"92256866010661_ereg_222",-91.9341,44.0164
"92257017010661_ereg_222",-91.7778,44.0107
"92257253010661_ereg_222",-91.8152,43.9254
"92257812010661_ereg_222",-91.4108,43.8727
"92257920010661_ereg_222",-91.779,43.8613
"92258261010661_ereg_Mb",-94.103,45.1226
"92259549010661_ereg_212",-94.3872,47.6525
"92259624010661_ereg_212",-94.2023,47.6722
"92260029010661_ereg_212",-93.9112,47.4569
"92260704010661_ereg_Ma",-93.2273,47.8899
"92261085010661_ereg_Ma",-93.6257,47.7832
"92261748010661_ereg_Ma",-93.0863,47.7291
"92262057010661_ereg_212",-93.3049,47.6532
"92262173010661_ereg_212",-93.1151,47.6699
"92262439010661_ereg_212",-93.4867,47.6292
"92262892010661_ereg_212",-93.3562,47.482
"92263086010661_ereg_212",-93.1755,47.5035
"92263182010661_ereg_212",-93.7599,47.3884
"92263391010661_ereg_212",-93.5626,47.3917
"92263483010661_ereg_212",-93.383,47.4012
"92263704010661_ereg_212",-93.435,47.3319
"92264106010661_ereg_212",-93.4483,47.2478
"92265739010661_ereg_212",-93.3471,47.037
"92265850010661_ereg_212",-93.1509,47.0461
"92265929010661_ereg_212",-93.1316,47.5884
"92266066010661_ereg_Ma",-93.719,47.8565
"92266373010661_ereg_212",-93.3523,47.7732
"92266456010661_ereg_212",-93.5827,47.762
"92266715010661_ereg_212",-94.3063,47.7201
"92267084010661_ereg_212",-93.804,47.6769
"92267184010661_ereg_212",-93.4372,47.642
"92267392010661_ereg_212",-93.0699,47.5892
"92268017010661_ereg_212",-93.6463,47.4345
"92268581010661_ereg_212",-93.0918,47.1256
"92268791010661_ereg_212",-93.4552,47.0788
"92268988010661_ereg_212",-93.0674,47.03
"92269488010661_ereg_212",-93.987,47.7636
"92269686010661_ereg_Ma",-93.7934,47.7617
"92269908010661_ereg_212",-94.186,47.7369
"92270057010661_ereg_212",-93.821,47.7057
"92271358010661_ereg_212",-93.1255,46.1136
"92271708010661_ereg_212",-93.3775,45.8517
"92271937010661_ereg_212",-93.237,46.102
"92271983010661_ereg_212",-93.0649,46.001
"92272069010661_ereg_212",-93.4855,45.9157
"92272304010661_ereg_212",-93.3621,45.9261
"92272474010661_ereg_251",-95.1082,45.331
"92274036010661_ereg_222",-96.579,48.7002
"92274916010661_ereg_Ma",-93.3844,48.0199
"92275235010661_ereg_Ma",-93.4601,48.5874
"92275475010661_ereg_Mb",-93.8372,48.5194
"92275922010661_ereg_212",-93.1773,48.4168
"92276076010661_ereg_Mb",-94.0684,48.4466
"92276193010661_ereg_212",-93.3066,48.3989
"92276559010661_ereg_212",-93.3474,48.3557
"92277140010661_ereg_212",-93.379,48.2601
"92277275010661_ereg_Mb",-94.2684,48.272
"92277369010661_ereg_Ma",-93.5725,48.2603
"92277697010661_ereg_Mb",-93.973,48.2294
"92278058010661_ereg_Ma",-93.4539,48.0873
"92278102010661_ereg_Mb",-94.3448,48.1171
"92278819010661_ereg_Ma",-93.6515,48.0257
"92279434010661_ereg_Ma",-93.4997,47.9498
"92279738010661_ereg_212",-94.2283,47.8997
"92280162010661_ereg_Ma",-93.6172,48.1465
"92280374010661_ereg_Ma",-93.7498,47.9338
"92281074010661_ereg_Ma",-93.5269,48.0242
"92281299010661_ereg_Ma",-93.3193,48.1157
"92281813010661_ereg_Ma",-93.114,48.2094
"92282054010661_ereg_Ma",-93.4795,48.1881
"92282229010661_ereg_Ma",-93.6664,48.1813
"92282486010661_ereg_Ma",-93.4482,48.2595
"92282863010661_ereg_212",-93.237,48.355
"92283027010661_ereg_Ma",-93.4146,48.3495
"92283585010661_ereg_Ma",-93.5558,48.4912
"92284389010661_ereg_Ma",-93.9376,47.92
"92284495010661_ereg_Ma",-93.9435,47.85
"92284849010661_ereg_Mb",-94.0895,47.999
"92285074010661_ereg_Ma",-94.2995,47.9787
"92285269010661_ereg_Mb",-93.8926,48.0702
"92285591010661_ereg_Mb",-94.0819,48.0666
"92286027010661_ereg_Mb",-93.8669,48.1486
"92286417010661_ereg_Mb",-94.001,48.23
"92287230010661_ereg_Mb",-94.1605,48.2961
"92288532010661_ereg_212",-92.563,48.2555
"92288834010661_ereg_212",-92.7687,48.1508
"92289304010661_ereg_212",-92.2398,48.0873
"92289389010661_ereg_212",-92.0577,48.134
"92289493010661_ereg_212",-91.8379,48.1304
"92289727010661_ereg_212",-91.9221,47.9808
"92289857010661_ereg_212",-92.2714,47.9473
"92290051010661_ereg_212",-92.0778,47.9653
"92291035010661_ereg_212",-92.1668,47.4284
"92291338010661_ereg_212",-91.8095,47.3687
"92292218010661_ereg_Mc",-93.5418,45.3846
"92292434010661_ereg_Mc",-93.6506,45.4208
"92293423010661_ereg_Ma",-94.2529,45.3238
"92293889010661_ereg_Ma",-94.6994,45.362
"92294403010661_ereg_251",-95.8745,45.6445
"92294714010661_ereg_251",-95.9074,45.1983
"92295501010661_ereg_Ma",-94.8306,46.2014
"92296419010661_ereg_Ma",-95.0088,45.9922
"92296574010661_ereg_Ma",-94.8593,45.8723
"92297558010661_ereg_222",-91.9537,44.2153
"92297664010661_ereg_222",-92.5141,44.2022
"92299118010661_ereg_Md",-92.8158,44.9721
"92299589010661_ereg_251",-94.5832,43.8962
"92301649010661_ereg_212",-92.5272,46.3113
"92301982010661_ereg_212",-92.9194,46.2202
"92302244010661_ereg_212",-92.9412,46.1283
"92302770010661_ereg_212",-92.4174,46.1526
"92303026010661_ereg_212",-92.778,46.0498
"92303373010661_ereg_212",-93.0155,45.8886
"92303574010661_ereg_212",-93.0351,45.8062
"92303801010661_ereg_212",-92.9355,46.3549
"92304273010661_ereg_212",-92.984,46.2488
"92304643010661_ereg_212",-92.8658,46.119
"92304830010661_ereg_212",-92.6029,45.9814
"92305097010661_ereg_212",-92.8482,45.7379
"92305181010661_ereg_212",-92.298,46.2385
"92305747010661_ereg_212",-92.4145,46.3647
"92307445010661_ereg_222",-95.929,47.7461
"92307789010661_ereg_Ma",-96.2965,47.5253
"92308402010661_ereg_251",-95.3137,45.4468
"92309506010661_ereg_251",-95.2427,44.6591
"92310347010661_ereg_222",-95.6878,48.3624
"92312215010661_ereg_212",-93.7101,45.9034
"92312594010661_ereg_212",-93.6903,45.9958
"92312735010661_ereg_212",-93.7738,46.1129
"92313003010661_ereg_212",-93.7749,46.0649
"92313119010661_ereg_212",-93.4401,45.9948
"92313212010661_ereg_212",-93.6316,45.9663
"92313242010661_ereg_212",-93.5256,45.8322
"92313466010661_ereg_212",-94.4414,46.3109
"92313673010661_ereg_212",-94.4617,46.231
"92313932010661_ereg_Ma",-94.4026,45.9233
"92314105010661_ereg_212",-94.2047,46.1197
"92314349010661_ereg_212",-93.8125,46.1492
"92314785010661_ereg_212",-93.971,46.0875
"92315221010661_ereg_212",-93.8322,45.9544
"92315776010661_ereg_Me",-92.9598,43.7648
"92317251010661_ereg_251",-96.4373,47.2982
"92318038010661_ereg_222",-92.2795,43.8511
"92318820010661_ereg_212",-95.2979,46.4049
"92319336010661_ereg_Ma",-95.967,46.5064
"92319553010661_ereg_Ma",-95.1858,46.2473
"92321120010661_ereg_Ma",-93.4039,48.4176
"92322623010661_ereg_212",-91.3818,47.7451
"92322771010661_ereg_212",-91.7742,47.7426
"92322869010661_ereg_212",-91.0532,47.7025
"92323059010661_ereg_212",-91.2463,47.6854
"92323319010661_ereg_212",-91.4531,47.6264
"92323430010661_ereg_212",-91.6298,47.5795
"92323576010661_ereg_212",-91.2903,47.5245
"92324034010661_ereg_212",-91.1751,47.3934
"92324172010661_ereg_212",-91.693,47.4123
"92324278010661_ereg_212",-91.5328,47.3701
"92324471010661_ereg_212",-91.5768,47.2953
"92324786010661_ereg_212",-91.6217,47.2228
"92324919010661_ereg_212",-91.6025,47.1266
"92325018010661_ereg_212",-91.4383,47.6536
"92325190010661_ereg_212",-91.7528,46.9814
"92325365010661_ereg_212",-91.5052,47.1599
"92325588010661_ereg_212",-91.6356,47.2847
"92325879010661_ereg_212",-91.5394,47.5412
"92326054010661_ereg_212",-91.2385,47.4666
"92326405010661_ereg_212",-91.4028,47.4644
"92326785010661_ereg_212",-91.7218,47.5093
"92326999010661_ereg_212",-91.1797,47.6262
"92327189010661_ereg_212",-91.7748,47.903
"92328592010661_ereg_212",-91.0276,47.9337
"92328678010661_ereg_212",-91.4172,47.8605
"92329016010661_ereg_212",-91.6267,47.763
"92329207010661_ereg_212",-91.4418,47.7656
"92329592010661_ereg_212",-91.0912,47.8005
"92329867010661_ereg_212",-91.4908,47.6932
"92330709010661_ereg_212",-91.7757,47.4467
"92330911010661_ereg_212",-91.5948,47.3741
"92331077010661_ereg_212",-91.4387,47.3856
"92331267010661_ereg_212",-91.4433,47.299
"92332725010661_ereg_Mb",-95.1405,48.6819
"92333161010661_ereg_Mb",-95.1583,48.6086
"92333604010661_ereg_Mb",-95.2085,48.5223
"92333892010661_ereg_Mb",-94.855,48.4641
"92334006010661_ereg_Mb",-94.6681,48.4887
"92334157010661_ereg_Mb",-95.206,48.4369
"92334769010661_ereg_Mb",-94.7623,48.6448
"92335106010661_ereg_Mb",-94.9568,48.9082
"92335305010661_ereg_Mb",-95.0328,48.8533
"92335448010661_ereg_Mb",-94.648,48.7046
"92335794010661_ereg_Mb",-95.313,48.5757
"92336040010661_ereg_Mb",-94.9275,48.5133
"92336482010661_ereg_Mb",-94.8289,48.3763
"92338500010661_ereg_212",-95.572,47.2311
"92338630010661_ereg_Ma",-95.6641,47.4404
"92338787010661_ereg_Ma",-95.668,47.2867
"92339063010661_ereg_Ma",-95.7434,47.3019
"92339398010661_ereg_222",-96.3299,48.4259
"92340428010661_ereg_222",-95.6981,48.4393
"92340598010661_ereg_212",-94.2783,46.7931
"92341215010661_ereg_212",-93.7893,46.6814
"92341529010661_ereg_212",-93.9944,46.5896
"92342346010661_ereg_212",-93.9215,46.3609
